system:index,annual_mean_wind_speed,lat,lon,year,.geo
751_0,5.00301851197095,46.8314404563951,-103.36314337538933,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
753_0,3.7835315786312,41.80610729129108,-109.69547240918502,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
754_0,1.7956671810743337,39.72979938733751,-108.14553382392229,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
755_0,3.9639245764196174,31.917204865237657,-97.29034931247212,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
756_0,3.1239223796294064,24.460539720807315,-102.08679427078222,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
759_0,2.5740307605421844,46.42891131574366,-68.17572102503637,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
760_0,2.500344247224177,41.74046093743303,-117.51817321857025,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
761_0,4.190381624883031,38.894394655665586,-103.48445891688876,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
762_0,4.058715708081358,40.95265061858379,-88.693132483618,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
763_0,2.145067137628539,36.523291563390345,-92.99969309279567,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
765_0,1.6553403658608443,39.5866458464134,-108.21058302990741,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
766_0,6.955298259220632,42.52119753930199,-87.5355896491837,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
768_0,3.1362178770911484,29.76256888147846,-95.12646553084869,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
769_0,1.9563410435948139,31.097673476073975,-89.90269894972174,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
772_0,2.3277760631771836,33.379190081534,-109.74842274229118,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
774_0,2.9076402983548095,34.606909363563815,-115.10257253193093,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
775_0,1.820910316317624,37.53108083219158,-79.00582582171701,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
776_0,4.121947122655428,39.51982330898526,-99.05480844103865,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
778_0,2.0038216866905563,29.63790227431982,-81.62224230780905,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
781_0,2.0563077440097555,32.74956413016146,-86.09689072011639,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
782_0,5.539810628673479,41.74841838750518,-105.51696696166404,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
784_0,2.6513740856234347,47.45256378170286,-79.55723624570192,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
785_0,1.6296287300462429,38.25746336993394,-119.37328921201288,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
786_0,3.395990050072905,43.34172811211248,-112.70096511094228,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
787_0,1.9134049709874386,30.908827294689367,-82.56956060986037,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
788_0,3.33436224947921,47.492128185865226,-95.57006698448835,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
789_0,2.9057162407312993,37.615233739745726,-109.44880443653683,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
790_0,2.2327758086866707,37.943002160244085,-86.36885317242718,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
791_0,2.5609322082693207,38.734708338828305,-85.41006038210953,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
792_0,3.3127131229151394,31.544077646965107,-107.98924051703753,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
794_0,2.3827094475388577,46.34402091116946,-78.56669871286113,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
795_0,3.3035974234227727,43.56085465785056,-91.85735808159536,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
797_0,1.6573663375185037,45.837751400732444,-112.64238512393084,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
798_0,1.9676955529563505,31.054869019530233,-82.62305881541812,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
799_0,1.2485160520580025,48.10524401636559,-115.410124574142,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
800_0,2.2038330713044245,42.402932648906386,-73.55031649463724,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
801_0,3.23428270727013,40.30193226110536,-93.17868958048436,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
803_0,1.3886787488923689,48.105295913198795,-119.68519766109718,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
805_0,3.5425169403587784,40.55614595173322,-104.21087242083905,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
806_0,2.0404855597748073,33.589542727175065,-89.29607201008946,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
807_0,2.4000313150690724,40.86371038690263,-118.30555066677019,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
809_0,1.8617640718140138,40.566935072491994,-109.0841275105637,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
810_0,4.211804231653441,24.581251021388354,-77.95540732329894,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
811_0,2.4018717769150517,41.686293744193144,-113.5522986298771,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
812_0,3.6547149002586568,40.02904554208735,-86.90526828895361,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
813_0,3.747205803809489,48.041520023731515,-97.39936431468877,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
815_0,1.2728431829385947,27.031930876081887,-108.29929218864724,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
816_0,2.7598928087371153,33.70858695460081,-114.68181457684605,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
818_0,2.755608771196483,32.72675911585061,-95.6051261606995,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
819_0,4.327514897193696,43.613054130390985,-98.36045964789813,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
821_0,3.3160521888891776,26.380459302550474,-80.23998004157343,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
822_0,1.1118088302411568,26.869183931665848,-108.06995292185566,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
823_0,2.2001537923255086,43.2925810989699,-108.12829808176436,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
824_0,2.423502860298886,27.821641600639236,-81.15946614137874,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
825_0,2.1584155063553516,26.026324784856666,-105.49287855340476,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
826_0,2.430729100938269,32.145329740059644,-83.34530918630546,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
827_0,4.488270096262592,46.48316024372054,-98.68971496865169,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
828_0,1.7463476522687083,36.54966450463072,-82.07597965818633,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
831_0,2.050717072584034,41.03635669234664,-77.31738387882906,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
833_0,2.2778966361992627,47.47176309399791,-72.73018075212495,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
835_0,2.007490423404027,31.333181217936033,-86.46644576892362,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
837_0,1.8818001315570363,30.446119539749837,-84.23024422687028,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
838_0,4.506994617694354,36.25711784957152,-103.59635474399916,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
839_0,2.1595004674639275,28.76567998290607,-107.333861199747,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
841_0,4.336925054980621,45.14272280950742,-95.60564537983392,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
842_0,2.4990931023852547,46.66138644063142,-69.03056639770304,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
843_0,2.6587941347474775,30.032632936134252,-90.85681430473416,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
844_0,3.2922118946846792,36.04944395897418,-110.88407423990324,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
845_0,2.0457592322662324,30.390270832313945,-81.89013219741618,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
848_0,4.391938928561467,41.86112138849924,-96.80609025948144,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
849_0,2.081465453752634,36.78939131450012,-80.7069893824119,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
850_0,2.4825155872839657,49.3952762127293,-85.72147743940768,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
851_0,2.207525563947705,35.40246924443834,-116.37536030650757,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
852_0,4.5880016838213455,44.17413676363817,-96.53336536317818,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
853_0,1.8092908909037624,45.68700321957871,-113.50718924965169,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
854_0,3.9346956313875183,35.053723505792995,-105.9055086352481,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
855_0,1.8509794932838217,35.729493672588326,-120.05330256239391,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
857_0,1.935385020052864,34.9225858132492,-85.94474695815366,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
859_0,5.249570937138941,43.74456552716755,-105.77128564876364,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
860_0,2.4832225302042747,46.74233005997801,-77.32000180301954,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
862_0,1.885407687736443,31.891174787168033,-87.6700167835411,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
864_0,2.7516161239587866,37.52705013290493,-110.0416756653964,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
865_0,3.363859374250487,47.41410471555714,-111.34367132662314,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
866_0,2.733574556849399,31.63030809757249,-111.0698249730066,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
871_0,2.316329435341287,25.152408733900415,-102.93018604246473,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
873_0,3.846970910709019,48.41120082207432,-109.74184331904014,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
874_0,3.7513224897528916,35.464085351252756,-109.87680912075504,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
875_0,5.405696143737625,42.18812170156497,-87.79655901968364,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
876_0,3.3262638529976645,42.69225394132637,-119.4226363530662,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
877_0,3.002730523243069,39.085341588280244,-89.55020910073809,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
878_0,3.316364687536301,43.38326682480396,-113.357546077952,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
880_0,2.4749262765866984,47.97289650874466,-76.88085914640565,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
881_0,2.3582398944582956,47.888299894011446,-72.7413921366942,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
885_0,2.150439068192086,34.296116808718004,-87.33007958481483,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
886_0,2.5080022240250224,49.21113743319536,-84.56923307079037,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
888_0,2.441520324725883,47.35026161540409,-68.59822709631192,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
889_0,4.337468667746551,40.04966275712534,-96.25065343273752,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
892_0,2.104439594372368,40.78422069360893,-76.85140738430955,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
893_0,4.381430356091146,48.62191332122127,-102.95731654727389,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
894_0,2.069502129092047,34.4354761413478,-81.01746155224144,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
895_0,4.8021534379892294,42.5838314540978,-102.0945552452624,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
896_0,2.3759273084092913,41.80834567416461,-76.992846699074,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
898_0,4.176347790021129,46.19580642431075,-105.56505425053321,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
899_0,3.047779123319182,30.770117190434693,-108.07994034904416,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
900_0,2.185747410960042,35.5737090983378,-91.88714491024541,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
901_0,3.575444667118492,48.08072425500687,-108.84318200886234,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
902_0,2.4674959778573204,39.66198122459952,-76.13068547223835,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
903_0,1.1865825177776033,29.187977023582828,-109.33952431843339,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
905_0,2.040555579582047,33.02803430603397,-89.62284386856072,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
907_0,3.5395481197027023,29.17362653015412,-96.39943631248616,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
909_0,2.4909117010405084,38.80015620794504,-115.80443345890572,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
910_0,7.075580433130374,47.55507677558552,-85.92346943135547,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
912_0,2.518381412476665,46.77511256924217,-78.53776763882071,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
913_0,1.7909264712201811,25.533153227685073,-100.04470154767547,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
914_0,1.8106153636514928,29.009605987095952,-107.63314787332216,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
915_0,4.202183661010539,37.76485937423226,-100.85681511001454,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
916_0,3.504889933178061,46.22821925828389,-94.2169448027672,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
917_0,3.666966166467173,30.373388002475025,-86.83418519344055,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
919_0,2.4394868651614177,45.91442792906735,-71.60614481373852,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
920_0,2.589847453390089,42.224988106754985,-71.7268896612733,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
921_0,2.198391935428679,24.462624836950518,-104.52672608633775,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
923_0,2.1362692518132023,36.52565404812537,-91.30921442404075,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
924_0,2.7982438894563377,49.430925098827075,-113.08685190782137,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
925_0,2.699624260953193,28.29123503604132,-113.53587257621085,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
926_0,3.2802106144211383,29.31975615471086,-112.02041882049372,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
927_0,1.8549098171551177,43.458873623792364,-111.45540366705151,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
930_0,3.6104921260378973,41.55325727551147,-87.83124806309866,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
932_0,3.52055530696676,41.18347796256296,-112.73190861657193,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
933_0,2.4602436469917355,48.10881261102315,-72.32380847848908,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
934_0,4.894754915087409,46.27075461541304,-101.42443188811038,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
935_0,3.8931943641166984,32.0067428517737,-104.11708132410743,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
936_0,2.4970978014865204,49.49148009936219,-84.83055877963089,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
937_0,4.532693606340303,32.258101551050885,-99.97358170151239,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
938_0,4.95530067094656,37.475528135829265,-102.77491318804297,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
939_0,3.85883368423652,44.05217299950195,-76.2201575589671,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
940_0,2.628282136811849,41.10695228048633,-116.56927920798364,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
941_0,2.5349468315703847,37.0753539253595,-111.77335850958094,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
943_0,3.1182668045405815,27.66522885738404,-105.52540329095618,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
944_0,1.635576857345383,46.340182513614586,-111.43035492232869,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
945_0,3.6663916241054064,29.720643185430855,-97.58686387442617,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
947_0,2.3418234228659536,43.796247318049836,-108.76119692621579,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
949_0,3.3716544429492887,36.42802817060209,-96.97317699489855,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
950_0,2.2026881350119756,34.15734306177213,-110.29424028908572,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
952_0,2.617344961653381,34.62889491101177,-116.39720910665366,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
953_0,2.4561359461059618,48.59849020662646,-89.60764805486963,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
954_0,2.494833709437773,43.89660848133713,-108.77947312552342,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
958_0,6.5643973344932975,45.59080014436651,-86.69044300511305,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
959_0,1.954057890900497,34.99742337014577,-93.358304716018,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
962_0,3.3490652394162175,29.95171231155378,-105.28638743842205,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
963_0,3.358836763278336,26.009604726750325,-102.31129354615129,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
964_0,2.1285606598521705,36.1214648837731,-88.41411707963162,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
965_0,1.8774945639299583,44.58003104973675,-121.62756708447193,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
966_0,3.7876388527820106,27.315163305309873,-113.8996268167301,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
968_0,2.3122776990394858,33.62943128396378,-108.29586758546654,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
969_0,3.742559942057211,35.427251176385454,-103.8986473733963,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
971_0,2.5328728117254986,47.68047425731719,-77.97709285014412,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
974_0,2.6761931487947117,38.90522760935902,-110.64175381213337,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
975_0,2.5594622034309893,45.32252886005746,-107.53809264984154,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
976_0,2.2990335738318137,37.498706895633504,-90.73316940382118,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
977_0,1.448898302020288,47.75914095823601,-114.41941782623853,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
978_0,3.244424631859415,28.817710336580454,-111.59216628336404,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
979_0,5.989410657021754,44.97960732052488,-80.49414491173604,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
980_0,4.483758190794888,38.69248143107129,-102.50510119518472,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
985_0,4.436744674280322,32.430088188775024,-98.8248764727767,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
987_0,4.8250289665486585,42.07803156205618,-98.99971521609783,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
988_0,3.165378901467519,39.20465552406512,-93.13043297321887,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
989_0,4.36610600340929,46.7581364269712,-100.41919559909397,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
990_0,2.725079840154772,41.8918175211854,-114.9460897589631,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
991_0,3.8137859152948135,34.66497709444102,-107.85784721138018,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
992_0,5.374793107371667,44.66007997021595,-87.41717961643599,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
993_0,2.4877913958445346,25.013567469195163,-103.85107103054541,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
994_0,3.0641468043281974,43.90377497328729,-90.36622758611483,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
997_0,5.510886180533733,43.932032746223996,-82.56711276902155,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
998_0,3.087172247420975,41.52946319919153,-113.04519523279649,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
